[2024-12-24T05:35:17.822+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 335984, page 1, number of reviews: 12
[2024-12-24T05:35:17.822+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 974950, page 1, number of reviews: 2
[2024-12-24T05:35:17.822+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 603, page 1, number of reviews: 9
[2024-12-24T05:35:17.823+0000] {subprocess.py:93} INFO - Fetched page 13, number of movies: 20
[2024-12-24T05:35:17.823+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 138843, page 1, number of reviews: 5
[2024-12-24T05:35:17.824+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 10719, page 1, number of reviews: 6
[2024-12-24T05:35:17.824+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1585, page 1, number of reviews: 6
[2024-12-24T05:35:17.824+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 938614, page 1, number of reviews: 4
[2024-12-24T05:35:17.825+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 330457, page 1, number of reviews: 9
[2024-12-24T05:35:17.825+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 507086, page 1, number of reviews: 11
[2024-12-24T05:35:17.825+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 324857, page 1, number of reviews: 20
[2024-12-24T05:35:17.826+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 324857, page 2, number of reviews: 20
[2024-12-24T05:35:17.826+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 324857, page 3, number of reviews: 14
[2024-12-24T05:35:17.827+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 269509, page 1, number of reviews: 1
[2024-12-24T05:35:17.827+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 420634, page 1, number of reviews: 5
[2024-12-24T05:35:17.828+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 414906, page 1, number of reviews: 20
[2024-12-24T05:35:17.828+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 414906, page 2, number of reviews: 5
[2024-12-24T05:35:17.829+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 746036, page 1, number of reviews: 9
[2024-12-24T05:35:17.829+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 947891, page 1, number of reviews: 4
[2024-12-24T05:35:17.829+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 447365, page 1, number of reviews: 7
[2024-12-24T05:35:17.830+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 976573, page 1, number of reviews: 7
[2024-12-24T05:35:17.830+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 818647, page 1, number of reviews: 1
[2024-12-24T05:35:17.830+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 228150, page 1, number of reviews: 6
[2024-12-24T05:35:17.831+0000] {subprocess.py:93} INFO - Fetched page 14, number of movies: 20
[2024-12-24T05:35:17.831+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 787699, page 1, number of reviews: 10
