id,title,release_date,original_language,vote_average,vote_count,popularity,runtime,adult,genres,overview
569094,Spider-Man: Across the Spider-Verse,2023-05-31,en,8.354,7087,229.612,140,False,"Animation, Action, Adventure, Science Fiction","After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most."
361743,Top Gun: Maverick,2022-05-21,en,8.195,9298,206.552,131,False,"Action, Drama","After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen."
839033,The Lord of the Rings: The War of the Rohirrim,2024-12-05,en,6.5,82,190.271,134,False,"Animation, Fantasy, Action, Adventure","183 years before the events chronicled in the original trilogy, a sudden attack by Wulf, a clever and ruthless Dunlending lord seeking vengeance for the death of his father, forces Helm Hammerhand and his people to make a daring last stand in the ancient stronghold of the Hornburg. Finding herself in an increasingly desperate situation, Héra, the daughter of Helm, must summon the will to lead the resistance against a deadly enemy intent on their total destruction."
1159311,My Hero Academia: You're Next,2024-08-02,ja,6.8,70,203.234,110,False,"Animation, Action, Adventure, Science Fiction","In a society devastated by the effects of an all-out war between heroes and villains, a mysterious giant fortress suddenly appears, engulfing towns and people one after another. Then, a man reminiscent of All Might, the 'symbol of peace', stands in front of Izuku and his friends..."
671,Harry Potter and the Philosopher's Stone,2001-11-16,en,7.907,27537,246.834,152,False,"Adventure, Fantasy","Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame."
365177,Borderlands,2024-08-07,en,5.794,879,197.572,101,False,"Action, Science Fiction, Comedy","Returning to her home planet, an infamous bounty hunter forms an unexpected alliance with a team of unlikely heroes. Together, they battle monsters and dangerous bandits to protect a young girl who holds the key to unimaginable power."
857598,Pushpa 2 - The Rule,2024-12-04,te,7.071,28,198.653,198,False,"Crime, Action, Thriller","Pushpa struggles to sustain his sandalwood smuggling business in the face of tough opposition from the police, led by Shekhawat."
634649,Spider-Man: No Way Home,2021-12-15,en,7.955,20235,201.637,148,False,"Action, Adventure, Science Fiction","Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man."
454626,Sonic the Hedgehog,2020-02-12,en,7.313,9536,232.099,99,False,"Action, Science Fiction, Comedy, Family","Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination."
667538,Transformers: Rise of the Beasts,2023-06-06,en,7.282,4672,233.09,127,False,"Science Fiction, Adventure, Action","When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth."
762441,A Quiet Place: Day One,2024-06-26,en,6.786,2236,204.887,99,False,"Horror, Science Fiction, Thriller","As New York City is invaded by alien creatures who hunt by sound, a woman named Sam fights to survive with her cat."
672,Harry Potter and the Chamber of Secrets,2002-11-13,en,7.716,22022,197.784,161,False,"Adventure, Fantasy","Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage."
823464,Godzilla x Kong: The New Empire,2024-03-27,en,7.138,3886,204.835,115,False,"Action, Adventure, Science Fiction","Following their explosive showdown, Godzilla and Kong must reunite against a colossal undiscovered threat hidden within our world, challenging their very existence – and our own."
1079091,It Ends with Us,2024-08-07,en,7.263,1148,218.132,131,False,"Romance, Drama","When a woman's first love suddenly reenters her life, her relationship with a charming, but abusive neurosurgeon is upended, and she realizes she must learn to rely on her own strength to make an impossible choice for her future."
1063877,Don't Move,2024-10-24,en,6.429,611,179.505,92,False,"Horror, Thriller","A grieving woman in a secluded forest encounters a killer who injects her with a paralytic drug. As her body shuts down, her fight for survival begins."
1104844,BLUE LOCK THE MOVIE -EPISODE NAGI-,2024-04-19,ja,7.5,121,212.09,91,False,"Animation, Action, Drama","""That's a hassle."" That was second-year high schooler Nagi Seishirou's favorite phrase as he lived his dull life. Until Mikage Reo, a classmate who dreamed of winning the World Cup, discovered Nagi's hidden skill, inspiring him to play soccer and share his outstanding talent. One day, Nagi Seishiro receives an invitation to the mysterious Blue Lock Project. What awaits him there is an encounter with the finest strikers assembled from across the country. Nagi's dream of becoming the best, alongside Mikage Reo, will take this prodigy to a world he's never known."
1287717,Do Not Enter,2024-08-06,es,7.2,93,180.585,80,False,Horror,"Two working class youtubers ‘in the making’ enter an abandoned mansion to get their basketball back, and get lost inside while pranking each other. They record their ‘quick adventure’ with their phones for their audience, and tweak it with a fake phantom appearance to attract more followers to their YouTube channel. When uploaded the video goes viral, so they start a challenge: if the video reaches a certain number of views, they will enter the house again, at night, alone, totally unprotected. As fans react positively, they will do as promised, not only to discover and unveil the true nature of the place and their inhabitants, but to realize they might not be among the living anymore. Which opens a question - how far would you go to be famous?"
929590,Civil War,2024-04-10,en,6.894,2930,191.335,109,False,"War, Action, Drama","In the near future, a group of war journalists attempt to survive while reporting the truth as the United States stands on the brink of civil war."
974576,Conclave,2024-10-25,en,7.1,448,214.756,120,False,"Thriller, Drama","After the unexpected death of the Pope, Cardinal Lawrence is tasked with managing the covert and ancient ritual of electing a new one. Sequestered in the Vatican with the Catholic Church’s most powerful leaders until the process is complete, Lawrence finds himself at the center of a conspiracy that could lead to its downfall."
829557,365 Days: This Day,2022-04-26,pl,5.9,1549,212.521,111,False,"Romance, Drama","Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost."
1354627,SpongeBob Squarepants: Kreepaway Kamp,2024-10-10,en,6.9,62,200.071,45,False,"TV Movie, Family, Comedy, Horror, Animation","While at Kamp Koral for a reunion, SpongeBob and the gang are stalked by a mysterious figure lurking in the shadows as campers start disappearing one by one!"
588555,My Grandfather's Demons,2022-09-21,pt,4.5,18,168.069,85,False,"Animation, Drama, Fantasy","Rosa's life, a highly valued professional, is turned upside down when her grandfather Marcelino dies."
5255,The Polar Express,2004-11-10,en,6.7,6317,211.471,100,False,"Animation, Adventure, Family, Fantasy","When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe."
1154304,Buffalo Kids,2024-08-14,es,6.8,10,294.162,83,False,"Animation, Adventure, Comedy, Family","Mary and Tom are parentless Irish siblings who arrive in New York City via ocean liner in 1886 and quickly find themselves on a wild, cross-country journey aboard a transcontinental ""Orphan Train"" where they meet an extraordinary new friend who will change their lives forever."
